,precision,recall,f1-score,support
0,0.828125,0.8833333333333333,0.8548387096774194,60.0
1,0.78125,0.8333333333333334,0.8064516129032258,60.0
2,0.9032258064516129,0.9333333333333333,0.9180327868852459,60.0
3,0.9047619047619048,0.95,0.926829268292683,60.0
4,0.9482758620689655,0.9166666666666666,0.9322033898305084,60.0
5,0.8870967741935484,0.9166666666666666,0.9016393442622951,60.0
6,0.9113924050632911,0.8888888888888888,0.9,81.0
7,0.9425287356321839,0.9647058823529412,0.9534883720930233,85.0
8,0.8,0.8717948717948718,0.8343558282208589,78.0
9,0.717391304347826,0.825,0.7674418604651163,80.0
10,0.9152542372881356,0.6923076923076923,0.7883211678832117,78.0
11,0.8255813953488372,0.8987341772151899,0.8606060606060606,79.0
12,0.8275862068965517,0.9230769230769231,0.8727272727272727,78.0
13,0.9130434782608695,0.8513513513513513,0.8811188811188811,74.0
14,0.8823529411764706,0.9259259259259259,0.9036144578313253,81.0
15,0.9666666666666667,0.8405797101449275,0.8992248062015504,69.0
16,0.95,0.9047619047619048,0.926829268292683,84.0
17,0.9178082191780822,0.8701298701298701,0.8933333333333333,77.0
18,0.9,0.8780487804878049,0.8888888888888888,82.0
19,0.9438202247191011,0.9882352941176471,0.9655172413793104,85.0
20,0.935064935064935,0.935064935064935,0.935064935064935,77.0
21,0.946236559139785,1.0,0.9723756906077348,88.0
22,0.9294117647058824,0.8777777777777778,0.9028571428571428,90.0
23,0.8983050847457628,0.8548387096774194,0.8760330578512396,62.0
24,0.9154929577464789,0.9154929577464789,0.9154929577464789,71.0
25,0.918918918918919,0.918918918918919,0.918918918918919,74.0
26,0.8939393939393939,0.921875,0.9076923076923077,64.0
27,0.7058823529411765,0.6923076923076923,0.6990291262135923,52.0
28,0.8852459016393442,0.7714285714285715,0.8244274809160306,70.0
29,0.84375,0.7941176470588235,0.8181818181818182,68.0
30,0.95,0.95,0.95,80.0
31,0.7878787878787878,0.7761194029850746,0.7819548872180451,67.0
32,0.7301587301587301,0.7666666666666667,0.7479674796747967,60.0
accuracy,0.8805346700083542,0.8805346700083542,0.8805346700083542,0.8805346700083542
macro avg,0.8789832287555529,0.8767116025915646,0.8765290410253312,2394.0
weighted avg,0.882938932989948,0.8805346700083542,0.8803711894130091,2394.0
