,precision,recall,f1-score,support
0,0.8311688311688312,0.7441860465116279,0.7852760736196319,86.0
1,0.7631578947368421,0.725,0.7435897435897436,80.0
2,0.8369565217391305,0.8651685393258427,0.850828729281768,89.0
3,0.8933333333333333,0.8701298701298701,0.881578947368421,77.0
4,0.8271604938271605,0.881578947368421,0.8535031847133758,76.0
5,0.881578947368421,0.8170731707317073,0.8481012658227848,82.0
6,0.6521739130434783,0.7228915662650602,0.6857142857142857,83.0
7,0.9367088607594937,0.8314606741573034,0.8809523809523809,89.0
8,0.9855072463768116,0.9066666666666666,0.9444444444444444,75.0
9,0.8823529411764706,0.9036144578313253,0.8928571428571429,83.0
10,0.8666666666666667,0.8024691358024691,0.8333333333333334,81.0
11,1.0,0.5555555555555556,0.7142857142857143,9.0
12,0.958904109589041,0.875,0.9150326797385621,80.0
13,0.821917808219178,0.7894736842105263,0.8053691275167785,76.0
14,0.8695652173913043,0.9411764705882353,0.903954802259887,85.0
15,0.9066666666666666,0.8717948717948718,0.8888888888888888,78.0
16,0.7205882352941176,0.6712328767123288,0.6950354609929078,73.0
17,0.7572815533980582,0.8764044943820225,0.8125,89.0
18,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
19,0.958904109589041,0.9333333333333333,0.9459459459459459,75.0
20,0.8461538461538461,1.0,0.9166666666666666,11.0
21,0.776595744680851,0.8588235294117647,0.8156424581005587,85.0
22,0.9117647058823529,0.7469879518072289,0.8211920529801324,83.0
23,0.9315068493150684,0.8717948717948718,0.9006622516556292,78.0
24,0.8625,0.8313253012048193,0.8466257668711656,83.0
25,0.8951612903225806,0.8604651162790697,0.8774703557312253,129.0
26,0.8933333333333333,0.881578947368421,0.8874172185430463,76.0
27,0.8484848484848485,0.9333333333333333,0.8888888888888888,30.0
28,0.7636363636363637,0.7636363636363637,0.7636363636363637,55.0
29,0.9615384615384616,0.9090909090909091,0.9345794392523364,55.0
30,0.9166666666666666,0.9565217391304348,0.9361702127659575,69.0
31,0.8977272727272727,0.9186046511627907,0.9080459770114943,86.0
32,0.9390243902439024,0.9166666666666666,0.927710843373494,84.0
33,0.8108108108108109,0.7692307692307693,0.7894736842105263,78.0
34,0.6764705882352942,0.575,0.6216216216216216,80.0
35,0.6823529411764706,0.7435897435897436,0.7116564417177914,78.0
36,0.7625,0.7721518987341772,0.7672955974842768,79.0
37,0.7948717948717948,0.7948717948717948,0.7948717948717948,78.0
38,0.7402597402597403,0.8142857142857143,0.7755102040816326,70.0
39,0.90625,0.7532467532467533,0.8226950354609929,77.0
40,0.42696629213483145,0.37254901960784315,0.39790575916230364,102.0
41,0.5833333333333334,0.6533333333333333,0.6163522012578616,75.0
42,0.7941176470588235,0.7397260273972602,0.7659574468085106,73.0
43,0.5405405405405406,0.5333333333333333,0.5369127516778524,75.0
44,0.7530864197530864,0.8243243243243243,0.7870967741935484,74.0
45,0.8846153846153846,0.7796610169491526,0.8288288288288288,59.0
46,0.8831168831168831,0.8717948717948718,0.8774193548387097,78.0
47,0.8513513513513513,0.7777777777777778,0.8129032258064516,81.0
48,0.8625,0.8734177215189873,0.8679245283018868,79.0
49,0.9411764705882353,0.8888888888888888,0.9142857142857143,72.0
50,0.5955056179775281,0.6385542168674698,0.6162790697674418,83.0
51,0.8548387096774194,0.7361111111111112,0.7910447761194029,72.0
52,0.8533333333333334,0.8648648648648649,0.8590604026845637,74.0
53,0.8795180722891566,0.9125,0.8957055214723927,80.0
54,0.921875,0.855072463768116,0.8872180451127819,69.0
55,0.891566265060241,0.8809523809523809,0.8862275449101796,84.0
56,0.8333333333333334,0.8441558441558441,0.8387096774193549,77.0
57,0.8947368421052632,0.8831168831168831,0.8888888888888888,77.0
58,0.691358024691358,0.7777777777777778,0.7320261437908496,72.0
59,0.8979591836734694,0.7586206896551724,0.822429906542056,58.0
60,0.8939393939393939,0.8805970149253731,0.8872180451127819,67.0
61,0.8470588235294118,0.8780487804878049,0.8622754491017964,82.0
62,0.9629629629629629,0.9176470588235294,0.9397590361445783,85.0
63,0.788235294117647,0.8701298701298701,0.8271604938271605,77.0
64,0.9186046511627907,0.8977272727272727,0.9080459770114943,88.0
65,0.8555555555555555,0.8651685393258427,0.8603351955307262,89.0
66,0.9113924050632911,0.9113924050632911,0.9113924050632911,79.0
67,0.8571428571428571,1.0,0.9230769230769231,30.0
68,0.8202247191011236,0.8690476190476191,0.8439306358381503,84.0
69,0.8181818181818182,0.8181818181818182,0.8181818181818182,77.0
70,0.9156626506024096,0.926829268292683,0.9212121212121213,82.0
71,0.8589743589743589,0.8933333333333333,0.8758169934640523,75.0
72,0.6388888888888888,0.7419354838709677,0.6865671641791045,62.0
73,0.8676470588235294,0.8309859154929577,0.8489208633093526,71.0
74,0.7682926829268293,0.8513513513513513,0.8076923076923077,74.0
75,0.8275862068965517,0.75,0.7868852459016393,64.0
76,0.35384615384615387,0.4339622641509434,0.3898305084745763,53.0
77,0.6417910447761194,0.6825396825396826,0.6615384615384615,63.0
78,0.6530612244897959,0.6153846153846154,0.6336633663366337,52.0
79,0.8333333333333334,0.847457627118644,0.8403361344537815,59.0
80,0.5733333333333334,0.6935483870967742,0.6277372262773723,62.0
81,0.8378378378378378,0.9117647058823529,0.8732394366197183,68.0
82,0.5294117647058824,0.5192307692307693,0.5242718446601942,52.0
83,0.8615384615384616,0.835820895522388,0.8484848484848485,67.0
84,0.875,0.9,0.8873239436619719,70.0
85,0.8809523809523809,0.925,0.9024390243902439,40.0
86,0.6388888888888888,0.48936170212765956,0.5542168674698795,47.0
87,0.6376811594202898,0.6197183098591549,0.6285714285714286,71.0
88,0.7101449275362319,0.7538461538461538,0.7313432835820896,65.0
89,0.8421052631578947,0.8421052631578947,0.8421052631578947,19.0
90,0.8421052631578947,0.8275862068965517,0.8347826086956521,58.0
91,0.3541666666666667,0.38636363636363635,0.3695652173913043,44.0
92,0.8518518518518519,0.92,0.8846153846153846,75.0
93,0.6025641025641025,0.6911764705882353,0.6438356164383562,68.0
94,0.7407407407407407,0.7692307692307693,0.7547169811320755,26.0
95,0.6101694915254238,0.6206896551724138,0.6153846153846154,58.0
96,0.8653846153846154,0.7758620689655172,0.8181818181818182,58.0
97,0.9696969696969697,0.8888888888888888,0.927536231884058,36.0
98,0.782051282051282,0.8472222222222222,0.8133333333333334,72.0
99,0.896551724137931,0.8253968253968254,0.859504132231405,63.0
100,0.94,0.9591836734693877,0.9494949494949495,49.0
101,0.896551724137931,0.7761194029850746,0.832,67.0
102,0.9375,0.8333333333333334,0.8823529411764706,18.0
103,0.9375,0.9836065573770492,0.96,61.0
104,0.6938775510204082,0.6415094339622641,0.6666666666666666,53.0
